date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient,ticker,vwap,rsi,spikes
2021-11-12,44.12,47.65,40.06,44.12,37.7764238360147,6249574,0.0,1.0,BGFV,31.917822503273193,87.90097860460644,25.09214629997163
2020-04-01,1.05,1.07,0.97,0.98,0.76930178124767,266099,0.0,1.0,BGFV,0.8789444260994059,45.874477342078485,36.111111111111114
2020-03-17,1.3,1.42,1.2,1.25,0.981252271999579,808087,0.0,1.0,BGFV,0.9990889140040069,56.51178538631961,28.865979381443307
2020-02-25,3.3,3.35,2.93,2.94,2.25773348844425,562575,0.0,1.0,BGFV,2.1691141726793193,81.6021644919669,26.18025751072961
2016-05-03,12.4,12.57,11.93,12.125,7.20825337189854,204467,0.0,1.0,BGFV,9.329823167104802,76.95792669944288,27.63157894736843
2015-07-28,14.7,15.19,14.12,14.89,8.59599978098185,592870,0.0,1.0,BGFV,11.538817083603712,79.1657687910095,41.67459562321598
2008-11-04,6.27,6.27,5.52,5.62,2.65810886104505,164100,0.0,1.0,BGFV,4.021565173579253,69.39814790363403,27.727272727272712
2008-02-28,12.35,12.35,11.57,11.85,5.49186126736141,149800,0.0,1.0,BGFV,8.837382990078265,76.26721070255209,27.695341544628715
2020-03-11,8.36,8.785,7.68,7.96,7.96,82143,0.0,1.0,TZOO,4.219956473932738,75.29289855782329,39.40455341506131
2018-10-23,11.4,12.01,11.02,11.65,11.65,72853,0.0,1.0,TZOO,8.415521795142736,69.08692228053042,45.62500000000001
2018-07-24,20.15,20.55,18.5,18.65,18.65,245089,0.0,1.0,TZOO,13.879610136169958,81.26011542480491,46.85039370078741
2011-07-20,90.35,90.35,85.0,85.71,85.71,1740200,0.0,1.0,TZOO,58.49430306656383,81.70079498343702,53.048105424806245
2008-10-27,6.62,6.7,6.34,6.48,6.48,171900,0.0,1.0,TZOO,4.909175439071741,64.32204056955653,46.93877551020409
2008-02-05,16.37,16.51,15.54,15.85,15.85,290900,0.0,1.0,TZOO,11.475177278112842,77.34842887768362,46.89527340129751
2007-04-24,37.55,37.55,36.33,36.88,36.88,654100,0.0,1.0,TZOO,28.71360875070017,85.85943482615212,30.966374170362833
2005-01-21,74.01,76.49,73.07,73.38,73.38,731000,0.0,1.0,TZOO,59.031296121653575,66.98898920949193,32.62244713536959
2004-09-27,72.92,74.19,71.0,71.04,71.04,1475000,0.0,1.0,TZOO,59.60576171947959,56.10109145706271,25.901639344262307
2003-11-12,5.0,6.5,5.0,6.5,6.5,900,0.0,1.0,TZOO,5.357252985884908,53.854588241062466,28.712871287128717
2003-10-31,4.75,8.0,4.75,8.0,8.0,1600,0.0,1.0,TZOO,5.439976689976691,66.51796771564506,55.33980582524271
2003-10-21,8.0,9.0,8.0,8.0,8.0,600,0.0,1.0,TZOO,5.909493670886076,62.82203194194059,37.93103448275863
2003-09-24,10.25,10.25,10.25,10.25,10.25,0,0.0,1.0,TZOO,4.975925925925926,78.83899434587059,107.07070707070704
2003-07-28,6.0,6.0,6.0,6.0,6.0,0,0.0,1.0,TZOO,6.063963963963964,41.78301421890459,33.33333333333333
2003-05-16,5.0,5.0,5.0,5.0,5.0,100,0.0,1.0,TZOO,4.84375,73.04285020498126,25.0
2002-11-15,4.0,4.0,4.0,4.0,4.0,0,0.0,1.0,TZOO,3.5595238095238098,56.50868350912499,33.33333333333333
2002-10-28,6.5,6.5,6.5,6.5,6.5,0,0.0,1.0,TZOO,3.066666666666667,89.80479695399703,62.5
2002-10-10,6.5,6.5,6.5,6.5,6.5,0,0.0,1.0,TZOO,4.1911764705882355,64.83841623911542,44.44444444444444
2020-03-13,13.81,14.19,12.32,14.11,12.2478551312348,1913617,0.0,1.0,BIG,13.00719594156571,45.738304151080925,32.61278195488722
2020-03-11,16.96,17.42,16.32,16.71,14.5047242553462,1350434,0.0,1.0,BIG,13.153772998748531,52.63811624088131,27.752293577981657
2020-02-27,22.22,22.74,20.65,22.44,19.478516594253,3289318,0.0,1.0,BIG,16.313382480188043,63.40222836378901,41.93548387096775
2018-12-06,41.81,42.71,40.26,40.3,33.1808065712471,2719861,0.0,1.0,BIG,30.82707384005471,82.71464748954824,29.999999999999982
2012-08-22,38.55,39.23,38.29,38.84,29.3284899628745,1245300,0.0,1.0,BIG,30.98141269687704,84.74284717128486,26.26788036410923
2012-04-23,45.43,45.73,45.16,45.71,34.5160987693871,1197300,0.0,1.0,BIG,36.33315118956455,74.07954077955016,31.69115528666091
2008-11-05,24.41,24.85,23.19,23.3,17.594073535916,2546000,0.0,1.0,BIG,16.91641601579843,70.7041901376797,34.604274985557495
2001-02-28,14.54,15.75,14.54,15.51,11.7006196660919,2195700,0.0,1.0,BIG,12.66733702433521,81.10592050025654,29.25
2022-08-11,6.455,6.65,6.455,6.59,6.59,107695,0.0,1.0,INOD,4.358252745137452,92.95883908278002,33.13131313131312
2020-08-25,2.41,2.4677,2.22,2.27,2.27,111551,0.0,1.0,INOD,2.0984983957335177,49.246073727351906,26.111111111111107
2012-07-25,5.87,5.88,5.615,5.67,5.67,77858,0.0,1.0,INOD,3.9360350671461743,74.9542285684531,49.01445466491459
2006-08-08,2.15,2.1728,2.0,2.1,2.1,11040,0.0,1.0,INOD,1.7096725594495734,63.3031271862179,28.04878048780488
2005-01-25,6.95,7.15,6.82,7.05,7.05,51500,0.0,1.0,INOD,4.518791691461472,79.99464640131848,54.94505494505495
2005-01-04,9.36,9.59,9.15,9.29,9.29,281100,0.0,1.0,INOD,6.775802403495497,75.48858553449548,35.22561863173215
2001-09-18,2.13,2.2,1.93,1.93,1.93,60100,0.0,1.0,INOD,1.8918967896789642,42.91675397174178,25.324675324675326
2001-05-07,8.175,9.13,8.15,8.98,8.98,520400,0.0,1.0,INOD,6.7794876356897005,72.92235418804759,36.68188736681888
2001-03-23,9.875,11.0,9.813,10.13,5.065,128700,0.0,1.0,INOD,5.877505643415462,74.05604884556601,76.17391304347827
2000-12-01,17.38,18.94,17.38,18.31,2.28875,27300,0.0,1.0,INOD,9.483793630877692,81.05866648463922,104.85567240993507
1999-11-10,11.94,14.38,11.88,13.63,1.70375,780600,0.0,1.0,INOD,10.87329932419208,77.17105703133208,36.3
2022-09-16,3.3,3.99,3.0,3.92,3.92,96756,0.0,1.0,INZY,2.7578440298680396,82.43392830620351,29.372937293729386
2023-03-06,10.28,10.28,9.86,10.02,10.02,699512,0.0,1.0,CARA,6.374375235096532,94.0973263789343,49.77578475336322
2021-04-28,25.97,26.1,25.3874,25.79,25.79,451823,0.0,1.0,CARA,13.85371641559367,91.67129248091405,83.29779673063254
2019-12-02,25.83,25.97,25.01,25.88,25.88,625508,0.0,1.0,CARA,17.437205824513672,84.59550301525874,52.81960436964865
2017-06-29,26.94,27.349,25.46,25.51,25.51,3407796,0.0,1.0,CARA,15.543684513604292,79.79715173491684,65.75698505523067
2016-02-25,7.13,7.2077,6.76,6.91,6.91,744535,0.0,1.0,CARA,5.105902051529804,61.699112590053375,45.16806722689077
2020-03-17,29.0,34.98,27.02,34.98,34.98,29192,0.0,1.0,SFST,25.452958739727787,64.07932712122692,61.64510166358595
2003-11-17,23.1,23.1,23.1,23.1,7.90264055259908,0,0.0,1.0,SFST,16.762537616622414,80.10619827142975,35.88235294117648
2002-04-23,12.0,18.0,12.0,18.0,6.15790172929798,1400,0.0,1.0,SFST,14.170138888888884,86.29603515920711,38.46153846153846
2022-01-26,9.94,11.23,9.8,10.6,10.6,946660,0.0,1.0,CUE,7.672826279043976,81.36178100356042,32.66583229036295
2020-03-11,17.05,17.46,15.5,15.71,15.71,229328,0.0,1.0,CUE,12.75990546423727,52.24689906663612,25.579536370903288
2021-02-01,0.7405,0.85,0.69,0.7001,0.7001,744408,0.0,1.0,DXLG,0.6503525908860766,48.763219576672476,27.290909090909075
2020-10-12,0.3025,0.38,0.3025,0.3666,0.3666,11436523,0.0,1.0,DXLG,0.30544119057132896,65.09368451718282,28.586460890915454
2020-08-27,0.31,0.519,0.3051,0.4496,0.4496,64385146,0.0,1.0,DXLG,0.3825725635059679,77.08074851657997,26.719278466741827
2020-03-17,0.37,0.45,0.28,0.29,0.29,122879,0.0,1.0,DXLG,0.3351420831045595,43.62463882060355,26.08695652173911
2020-03-16,0.48,0.48,0.34,0.41,0.41,52930,0.0,1.0,DXLG,0.3373776658956111,55.268742997418975,41.37931034482758
2020-03-13,0.5,0.59,0.43,0.52,0.52,55190,0.0,1.0,DXLG,0.3417581462943783,62.84464404900991,26.82926829268293
2017-11-16,2.0,2.5,2.0,2.3,2.3,282786,0.0,1.0,DXLG,2.0509126058399154,58.32596885830461,26.027397260273965
2008-12-18,0.58,0.6,0.53,0.59,0.59,198800,0.0,1.0,DXLG,0.5625553359235713,54.9577722781953,43.90243902439024
2008-11-20,0.6923,0.73,0.6,0.6,0.6,523700,0.0,1.0,DXLG,0.6001194106619242,52.87820148753061,36.36363636363635
2008-11-18,1.07,1.12,0.96,0.99,0.99,729100,0.0,1.0,DXLG,0.6378607344856905,68.41415484803599,39.43661971830987
2008-11-13,1.3,1.66,1.12,1.45,1.45,159000,0.0,1.0,DXLG,0.6640448081648243,78.3632860015515,38.095238095238095
2022-03-10,12.01,12.28,11.91,12.25,12.25,767699,0.0,1.0,TLYS,9.669389746560835,76.57692887957839,31.720430107526877
2020-03-13,5.19,5.34,4.65,5.1,4.50748709122203,1065824,0.0,1.0,TLYS,4.277816835006613,59.1641792058311,30.76923076923077
2020-01-10,11.95,11.97,11.61,11.68,9.16313833181844,307546,0.0,1.0,TLYS,8.980182561930874,86.17094072826977,28.634361233480178
2018-11-28,14.88,15.29,14.4,15.26,11.0371438198654,1120017,0.0,1.0,TLYS,11.83367319589782,81.23660203207955,26.74418604651163
2015-05-27,12.81,13.34,12.47,13.0,8.2736420694044,273060,0.0,1.0,TLYS,10.277446706640927,81.2969259047336,32.92433537832311
2013-11-26,15.21,15.95,15.19,15.88,10.1065720047801,98700,0.0,1.0,TLYS,11.91211034841732,89.0754751842463,32.33333333333335
2022-02-14,8.97,8.97,8.29,8.37,8.37,226972,0.0,1.0,LRMR,3.7655926100450685,87.88181880130786,108.72817955112217
2021-05-25,15.0,15.0,13.12,13.51,13.51,204262,0.0,1.0,LRMR,8.701841633283557,82.09354921290182,50.278086763070064
2021-05-10,13.211,13.61,13.12,13.12,13.12,7882,0.0,1.0,LRMR,9.947353331628152,57.38771629276871,56.9377990430622
2019-05-29,2.66,2.76,2.38,2.39,28.68,519121,0.0,1.0,LRMR,1.5875142810066216,91.54381509496301,25.130890052356026
2019-03-11,4.74,4.75,4.57,4.6,55.2,313366,0.0,1.0,LRMR,3.035135900819031,85.82493979673328,59.16955017301036
2018-11-23,8.59,9.34,8.5238,9.1,109.2,79897,0.0,1.0,LRMR,5.355847136758443,88.6843564591624,68.20702402957485
2016-07-19,6.67,6.87,6.5,6.75,81.0,618914,0.0,1.0,LRMR,3.262206985026214,90.21853973450708,108.3333333333333
2015-12-01,17.1,17.21,15.74,15.93,191.16,597023,0.0,1.0,LRMR,6.534100455857395,84.7963334050456,153.66242038216558
2015-10-15,19.31,22.15,19.12,21.02,252.24,2450048,0.0,1.0,LRMR,12.260103430137598,79.20717111426526,102.8957528957529
2015-10-12,34.76,36.09,22.03,22.15,265.8,1870811,0.0,1.0,LRMR,15.067548948152835,69.30979381027177,40.634920634920626
2015-10-09,33.78,34.99,33.14,34.4,412.8,89664,0.0,1.0,LRMR,15.163138191649884,79.9357023614959,55.30474040632054
2011-10-05,5.0,5.0,5.0,5.0,4.64829086368407,0,0.0,1.0,FRBA,3.580303030302917,72.75791598232857,42.04545454545454
2011-06-03,5.7,5.7,5.7,5.7,5.29905158459984,0,0.0,1.0,FRBA,3.7787499999995324,87.14259861297096,32.558139534883736
2010-08-12,3.7,3.7,3.7,3.7,3.43973523912621,0,0.0,1.0,FRBA,2.9475670385591854,76.80020479118778,27.586206896551737
2010-03-05,3.35,3.35,3.35,3.35,3.11435487866833,0,0.0,1.0,FRBA,2.623903077930215,69.30023179812183,28.352490421455954
2010-01-04,3.3,3.3,3.3,3.3,3.06787197003149,0,0.0,1.0,FRBA,2.7906258081198443,58.746188793954516,43.47826086956521
2009-02-25,5.0,5.0,5.0,5.0,4.64829086368407,0,0.0,1.0,FRBA,4.147169811320278,62.83992718562611,33.33333333333333
2008-10-07,5.0,5.5,4.5,4.5,4.18346177731566,2650,0.0,1.0,FRBA,5.045105765242534,41.086143555804114,26.7605633802817
2007-08-29,8.5,8.5,8.5,8.5,7.90209446826292,0,0.0,1.0,FRBA,6.561324316708806,81.07837163557187,25.92592592592593
2022-02-22,51.84,53.6,50.0,50.35,50.35,600455,0.0,1.0,KOD,9.685664554974604,97.13565038058687,410.6490872210954
2020-03-13,52.0,53.99,43.35,53.18,53.18,485611,0.0,1.0,KOD,44.67739382636488,57.493510021718535,31.862137366724518
2022-11-30,11.3,11.93,11.15,11.56,11.56,266386,0.0,1.0,LE,8.233513814606217,75.35282636934049,43.60248447204968
2020-03-20,7.0,7.86,6.59,6.63,6.63,556290,0.0,1.0,LE,5.620985507031972,53.581031369342355,28.988326848249034
2020-03-13,5.57,6.31,5.49,6.29,6.29,356506,0.0,1.0,LE,5.974985646912643,50.75073736060075,38.24175824175824
2020-03-11,7.11,7.5488,6.72,6.96,6.96,271423,0.0,1.0,LE,6.115144518012268,53.64229481862188,25.179856115107913
2022-09-20,0.66,0.68,0.6405,0.6692,7.54784815707246,705658,0.0,1.0,CARM,0.4598790650618707,74.33716871294905,48.678071539657864
2022-07-15,0.91,0.919499,0.86,0.9001,10.152149022984,1788865,0.0,1.0,CARM,0.6945428656195612,68.66058408138736,46.191326944940705
2021-08-13,5.22,6.04,0.7,2.11,23.7985050977628,120816398,0.0,1.0,CARM,1.4905872443370074,75.79099463563999,72.95081967213115
2021-08-12,4.11,5.03,4.03,4.91,55.3794597298652,33268792,0.0,1.0,CARM,1.6248749433000647,90.22184198818714,132.7014218009479
2020-12-18,1.7645,1.79,1.7,1.74,19.6253075213779,3991401,0.0,1.0,CARM,1.3851099462883418,57.05130080426698,31.818181818181813
2020-03-13,0.65,0.68,0.57,0.632,7.12827261696024,1205116,0.0,1.0,CARM,0.5020215309858158,58.91612793762419,38.9010989010989
2019-01-02,1.44,1.55,1.38,1.47,16.5800011818537,2069184,0.0,1.0,CARM,0.8739862609123292,85.39373801191495,58.06451612903225
2018-05-18,3.3,3.3,2.84,3.0,33.8367371058239,6380538,0.0,1.0,CARM,2.3452866739781344,67.75814538362468,29.87012987012987
2017-10-31,1.01,1.02,0.9225,0.95,10.7149667501776,1168996,0.0,1.0,CARM,0.7365951546046515,71.23896573070238,28.37837837837838
2016-04-22,0.9702,1.7,0.93,1.5,16.918368552912,14656246,0.0,1.0,CARM,1.1592451271916533,58.74384004776911,44.230769230769226
2016-03-15,0.378,0.513,0.355,0.49,5.52666706061791,5837605,0.0,1.0,CARM,0.41549101751002543,48.726682500429874,27.239678005712808
2016-01-15,2.2,2.35,2.0485,2.34,26.3926549425427,182422,0.0,1.0,CARM,0.47848711115103887,96.24659624965564,350.0
2015-05-15,12.51,12.51,11.91,11.97,135.008581052237,90175,0.0,1.0,CARM,3.3639378509678677,95.76163336824706,224.39024390243904
2022-07-20,14.0,14.25,13.19,13.72,13.72,196272,0.0,1.0,PRPH,10.650033336601178,65.16501646595097,32.81703775411424
2021-01-15,16.0,16.04,14.59,16.0,14.040771761448,141711,0.0,1.0,PRPH,11.644381689828554,77.39817902523785,34.11567476948869
2020-06-25,1.53,1.55,1.5,1.54,1.35142428203937,4397,0.0,1.0,PRPH,1.4291295930590258,44.427091331197204,28.333333333333343
2013-02-26,1.76,2.25,1.7353,2.25,1.23659071035324,122400,0.0,1.0,PRPH,1.8607636521738966,75.63486261166163,25.0
2012-05-09,0.996,0.996,0.996,0.996,0.547397487783036,500,0.0,1.0,PRPH,1.0086021071114797,48.85891561390945,52.760736196319
2010-11-09,1.48,1.48,1.333,1.36,0.747450384924628,3100,0.0,1.0,PRPH,1.3458053064958486,51.95230755684445,30.76923076923077
2010-08-11,1.6,1.75,1.4,1.7499,0.961737815132063,8900,0.0,1.0,PRPH,1.423317165242006,66.37260297298425,28.19780219780219
2010-06-28,1.6,1.6,1.271,1.42,0.780426137200714,20400,0.0,1.0,PRPH,1.1485644921059806,61.03948880876803,26.785714285714256
2002-07-19,7.11,7.113,6.5,6.5,3.57237316324271,52100,0.0,1.0,PRPH,4.937329691416033,68.41475478834117,51.162790697674424
2000-11-27,1.078,1.188,1.031,1.031,0.56663334327742,53500,0.0,1.0,PRPH,0.9157015444716846,57.521186994555485,26.892307692307682
2000-11-17,1.094,1.125,1.031,1.031,0.56663334327742,17300,0.0,1.0,PRPH,0.9353331711896083,55.36445759775287,26.892307692307682
2000-10-03,1.438,1.625,1.438,1.625,0.893093290810677,34800,0.0,1.0,PRPH,1.2974852767962086,67.83481939146466,30.000000000000004
2000-03-13,2.016,3.25,1.875,3.0,1.64878761380433,409400,0.0,1.0,PRPH,2.3211931232091656,84.86431549124833,35.19603424966202
2022-01-04,11.81,11.81,10.88,11.01,11.01,330827,0.0,1.0,ANNX,7.987893504109993,70.24701085384885,51.652892561983464
2021-07-12,15.56,15.56,15.0,15.15,10.6832318742536,38059,0.0,1.0,NECB,10.61730186299664,92.16683955711622,42.78982092365693
2022-01-04,20.74,20.795,19.24,20.2,20.2,126112,0.0,1.0,GLUE,15.413984774913258,72.12260939850724,29.238643634037096
2023-01-11,10.58,10.69,10.31,10.5,10.3925426259362,487118,0.0,1.0,KNOP,6.3254744395060545,89.3694331959738,50.645624103299866
2022-06-10,6.9,7.2,5.5901,6.94,6.94,4857067,0.0,1.0,CRBU,5.877137688766782,58.30609574118969,36.07843137254905
2022-06-09,8.94,9.12,8.67,8.72,8.72,371218,0.0,1.0,CRBU,5.952028331976149,70.93421067463169,25.648414985590783
2022-11-11,15.0,16.54,14.6327,16.01,16.01,390450,0.0,1.0,MASS,11.314896374401739,80.22955146310679,28.28525641025641
2022-05-10,15.4,17.825,15.0,17.72,17.72,324963,0.0,1.0,MASS,14.7754302765455,58.467446136591654,30.871491875923198
2019-04-04,23.77,24.0,23.08,23.54,23.54,963763,0.0,1.0,DLTH,17.978604172673023,89.15994793313695,33.74999999999999
2016-12-08,34.14,37.49,33.4,37.04,37.04,709151,0.0,1.0,DLTH,28.28736602956167,83.54243332121824,29.737302977232915
2022-03-21,6.86,6.96,6.53,6.68,6.68,275631,0.0,1.0,ORIC,5.229980306844588,64.23142038877785,40.336134453781504
2021-10-06,19.5,19.845,18.66,19.02,19.02,212319,0.0,1.0,ORIC,14.774745273161736,63.19588020860456,54.88599348534202
2023-02-27,19.38,19.5339,19.0085,19.27,18.9907246376812,122218,0.0,1.0,NEWT,14.557550348782089,82.93902047217023,25.865447419986932
2021-08-02,35.14,35.39,34.5,34.59,27.6102961715302,157009,0.0,1.0,NEWT,26.76175717136662,72.11545810809875,37.64424990051734
2009-06-23,0.49,0.49,0.49,0.49,0.835506257494092,0,0.0,1.0,NEWT,0.4146215819203991,58.59272432475606,25.64102564102564
2009-04-06,0.39,0.39,0.39,0.39,0.664994776372849,0,0.0,1.0,NEWT,0.35437818929979864,50.247021014504256,30.000000000000004
2009-03-04,0.27,0.37,0.26,0.36,0.613841332036476,100,0.0,1.0,NEWT,0.29788163481929575,54.15682702046496,33.33333333333333
2009-01-12,0.28,0.28,0.23,0.25,0.426278702803108,600,0.0,1.0,NEWT,0.23654814814742867,46.55184323805526,25.0
2008-12-26,0.23,0.31,0.23,0.31,0.528585591475854,6400,0.0,1.0,NEWT,0.22970807067802126,57.947512730047976,54.999999999999986
2008-11-26,0.25,0.37,0.25,0.35,0.596790183924351,19500,0.0,1.0,NEWT,0.30589965255147733,55.85213368919316,44.62809917355371
2008-11-24,0.26,0.3587,0.24,0.35,0.596790183924351,9300,0.0,1.0,NEWT,0.3093227203811031,54.76923452619611,34.099616858237525
2008-11-18,0.34,0.34,0.2501,0.2999,0.511363931882609,9000,0.0,1.0,NEWT,0.3269902149061962,50.263368618284616,36.38017280582082
2008-11-13,0.43,0.43,0.43,0.43,0.733199368821346,0,0.0,1.0,NEWT,0.33002283795122644,59.512910370131614,30.303030303030297
2008-11-04,0.81,0.81,0.81,0.81,1.38114299708207,0,0.0,1.0,NEWT,0.3531882664175392,76.51639202954316,28.57142857142858
2001-03-09,3.1,3.1,3.0,3.0,5.1153444336373,4000,0.0,1.0,NEWT,3.3563615819208032,46.141690976139394,50.0
2000-10-09,5.13,5.13,4.88,5.0,8.52557405606216,2500,0.0,1.0,NEWT,3.966831275720042,59.94978286129164,25.0
2018-05-08,18.35,18.85,18.05,18.45,16.9434434661077,388791,0.0,1.0,CSTE,14.33273423036428,68.14996827100347,40.839694656488554
2015-08-04,70.53,71.9,69.7901,71.02,64.3567293654775,303271,0.0,1.0,CSTE,49.7719136043022,83.01518256574046,35.096062392999805
2022-11-14,5.11,5.505,4.92,4.99,4.99,347352,0.0,1.0,RVPH,4.242997610911467,64.44812424416494,25.692695214105797
2022-07-28,0.8838,0.8838,0.786599,0.8431,0.8431,860712,0.0,1.0,RVPH,0.7084764714310474,40.82322590503856,32.58373958169523
2022-06-10,1.6,1.6194,1.46,1.5,1.5,33062,0.0,1.0,RVPH,1.1551445870283843,70.22025517616271,36.36363636363635
2022-08-08,7.25,8.025,7.23,7.52,7.52,2024256,0.0,1.0,CRMD,4.150063589214217,81.04565234265849,134.99999999999997
2021-09-03,6.33,6.51,6.24,6.46,6.46,110569,0.0,1.0,CRMD,4.916192511097986,80.55259152379868,29.070929070929076
2021-02-26,15.9,15.96,14.76,15.0,15.0,1187519,0.0,1.0,CRMD,8.660105585659172,76.56273846350872,66.29711751662973
2020-07-27,5.93,6.0,5.72,6.0,6.0,301236,0.0,1.0,CRMD,4.504670301043362,72.16709276466163,26.84989429175475
2020-03-17,2.8,3.2,2.18,3.07,3.07,843700,0.0,1.0,CRMD,2.9888861059932226,44.97901825761724,30.638297872340402
2020-03-13,4.27,4.38,3.26,3.96,3.96,489631,0.0,1.0,CRMD,3.080079142262849,58.1085458830492,31.56146179401995
2020-03-11,5.35,5.5,4.97,5.02,5.02,352675,0.0,1.0,CRMD,3.3270458451196885,67.6636492764471,30.051813471502587
2019-02-13,2.69,2.74,2.41,2.47,12.35,7387770,0.0,1.0,CRMD,1.9033566412599905,45.42082247051686,38.76404494382024
2018-10-18,2.0,2.03,1.6,1.6,8.0,5103284,0.0,1.0,CRMD,1.2791428094371144,64.84683759319623,30.08130081300815
2018-02-16,0.59,0.59,0.55,0.57,2.85,750034,0.0,1.0,CRMD,0.33891739628152756,88.01398649645415,46.153846153846146
2017-04-27,1.1,1.105,1.03,1.04,5.2,272475,0.0,1.0,CRMD,0.5830083982211955,89.2866433281275,62.474613341665375
2017-04-06,1.51,1.54,1.41,1.46,7.3,219997,0.0,1.0,CRMD,1.1729556441898517,80.000395136162,30.35714285714284
2015-07-17,3.86,4.31,3.8,4.25,21.25,649368,0.0,1.0,CRMD,3.4621384477315176,69.66286344230069,31.17283950617282
2012-05-02,0.39,0.39,0.37,0.39,1.95,10200,0.0,1.0,CRMD,0.2891730496453901,68.51460102868995,30.000000000000004
2011-11-11,0.3401,0.3401,0.3401,0.3401,1.7005,3300,0.0,1.0,CRMD,0.29933059273422563,54.0746255412942,26.009633197480575
2011-10-17,0.35,0.35,0.2612,0.3,1.5,66000,0.0,1.0,CRMD,0.32351355998436887,45.58300340550904,36.30168105406633
2011-10-03,0.9,0.9,0.7,0.7,3.5,21900,0.0,1.0,CRMD,0.37339551662564546,72.20807052545202,48.61995753715498
2011-09-30,0.8212,0.91,0.8212,0.91,4.55,4600,0.0,1.0,CRMD,0.3779618148093913,78.55882383945269,30.000000000000004
2020-02-20,1.89,1.97,1.86,1.95,19.5,453374,0.0,1.0,EYPT,1.357351942037011,78.9597518062123,34.48275862068966
2019-11-06,2.32,2.37,2.27,2.31,23.1,437173,0.0,1.0,EYPT,1.5016606332564286,76.43317627482782,39.15662650602412
2018-05-09,2.3,2.58,2.3,2.55,25.5,1133850,0.0,1.0,EYPT,2.1096769026442144,67.69832781026084,27.499999999999993
2013-10-17,4.39,4.65,3.19,3.8,38.0,3288978,0.0,1.0,EYPT,3.0108177256471897,80.67934068541281,32.40418118466897
2011-11-11,3.9,3.94,1.4,2.025,20.25,1331120,0.0,1.0,EYPT,1.7949717113702028,79.34217796243553,27.35849056603772
2011-11-10,4.19,4.2015,3.92,3.93,39.3,105492,0.0,1.0,EYPT,1.8656720781375253,92.17796351438602,94.07407407407409
2009-09-28,4.5,5.15,4.5,4.91,49.1,276675,0.0,1.0,EYPT,3.6419810658365606,76.27715959491003,28.198433420365543
2009-03-10,0.66,0.8,0.66,0.8,8.0,3750,0.0,1.0,EYPT,0.8057457663921928,41.23235772529373,29.011449766166763
2008-11-19,1.0,1.18,0.9616,1.17,11.7,17246,0.0,1.0,EYPT,1.0307727581755814,58.79437912799217,29.999999999999982
2008-10-29,1.44,2.49,1.19,2.0,20.0,13432,0.0,1.0,EYPT,1.3627443436759856,86.90048994176735,44.927536231884076
2008-10-14,1.48,1.48,0.91,1.148,11.48,46878,0.0,1.0,EYPT,1.2590160688802206,48.74655100424887,30.454545454545446
2008-09-26,2.3,2.3,2.05,2.21,22.1,57626,0.0,1.0,EYPT,1.2944066272198542,74.28991634625821,42.58064516129032
2007-06-29,1.51,1.55,1.49,1.52,15.2,70865,0.0,1.0,EYPT,1.2107738228553429,75.82600491029935,28.81355932203391
2022-08-08,1.43,1.45,1.31,1.37,24.66,3517222,0.0,1.0,ROOT,3.163718604004729,29.06636623071185,33.00970873786409
2020-03-17,2.11,2.15,1.75,1.83,1.83,538061,0.0,1.0,CNTY,2.262698935243199,39.85749930139287,60.52631578947369
2020-03-13,3.51,4.1,3.22,3.3,3.3,330673,0.0,1.0,CNTY,2.2889936861123665,58.85710789700327,64.17910447761194
2008-11-05,1.45,1.7,1.42,1.65,1.65,112900,0.0,1.0,CNTY,1.1511154988844643,71.44807888485003,26.93284098776827
2008-10-24,1.29,1.29,0.89,1.21,1.21,60200,0.0,1.0,CNTY,1.129230583036965,52.49676845082298,27.368421052631575
2008-10-22,1.74,1.78,1.41,1.73,1.73,136100,0.0,1.0,CNTY,1.2521271190811065,64.85848735176867,33.07692307692307
2023-05-01,23.83,24.29,23.26,23.37,23.37,242495,0.0,1.0,TREE,,,33.46659051970302
2016-01-12,82.53,86.95,82.04,86.63,86.63,1084079,0.0,1.0,TREE,70.39259687744571,64.75219562508948,41.69120052338893
2008-10-07,3.69,3.87,3.21,3.3,3.10791618160652,54300,0.0,1.0,TREE,2.456177864304035,64.63225981306383,62.5615763546798
2008-10-01,5.01,5.8,4.82,5.62,5.29287543655413,131700,0.0,1.0,TREE,2.9060200546374677,81.3156557642935,33.17535545023698
2020-03-17,10.0,10.92,9.725,10.29,9.70297960828636,102889,0.0,1.0,CSTR,9.104104465818267,55.105372152165224,37.56684491978608
2020-03-17,19.97,21.74,18.94,21.64,19.5667738991555,54873,0.0,1.0,MOFG,19.31735645596829,55.95722443314523,30.59746529873264
2021-10-22,6.07,6.63,5.75,6.58,6.58,1078793,0.0,1.0,EYEN,4.200409649971357,87.15409873830338,63.68159203980102
2020-03-11,3.45,3.45,2.7027,2.905,2.905,89230,0.0,1.0,EYEN,2.3540130519578844,57.67454956371122,33.256880733944925
2020-03-09,3.6474,3.69,2.925,3.55,3.55,185665,0.0,1.0,EYEN,2.6276978315834434,65.63916778980939,28.158844765342963
2018-11-09,3.9,3.99,3.75,3.9565,3.9565,12467,0.0,1.0,EYEN,3.0883092390514477,61.14226002450902,26.81089743589744
